###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: BartonZwiebach
### Launch time: 0:00:06 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:07	1/1/2019 	52	825.00	48.00	22.35	20.13	100766.19	47947	0	BartonZwiebach	
2	0:00:09	1/1/2019 	2288	154.00	9.00	8.13	20.16	100766.91	132895	0	BartonZwiebach	
3	0:00:09	1/1/2019 	2710	857.00	71.00	25.01	20.17	100767.13	49787	0	BartonZwiebach	
4	0:00:10	1/1/2019 	3176	64.00	8.00	5.92	20.18	100767.19	1850	0	BartonZwiebach	
5	0:00:10	1/1/2019 	3689	561.00	10.00	13.66	20.19	100767.04	49782	0	BartonZwiebach	
6	0:00:10	1/1/2019 	3766	104.00	9.00	6.70	20.19	100767.04	1850	0	BartonZwiebach	
7	0:00:10	1/1/2019 	3931	361.00	9.00	11.82	20.20	100766.93	1850	0	BartonZwiebach	
8	0:00:11	1/1/2019 	4332	923.00	127.00	35.26	20.21	100767.55	34887	0	BartonZwiebach	
9	0:00:11	1/1/2019 	4561	352.00	9.00	11.73	20.21	100767.55	49789	0	BartonZwiebach	
10	0:00:14	1/1/2019 	7585	712.00	12.00	15.66	20.28	100767.73	145656	0	BartonZwiebach	
11	0:00:17	1/1/2019 	10133	72.00	9.00	6.01	20.34	100768.91	97728	0	BartonZwiebach	
12	0:00:18	1/1/2019 	11181	130.00	9.00	7.44	20.36	100769.03	50546	0	BartonZwiebach	
13	0:00:18	1/1/2019 	11184	405.00	9.00	12.22	20.36	100769.03	1849	0	BartonZwiebach	
14	0:00:19	1/1/2019 	12055	461.00	9.00	12.64	20.38	100768.92	82964	0	BartonZwiebach	
15	0:00:19	1/1/2019 	12940	179.00	8.00	8.80	20.41	100769.17	49788	0	BartonZwiebach	
16	0:00:19	1/1/2019 	12944	185.00	9.00	8.95	20.41	100769.17	1846	0	BartonZwiebach	
17	0:00:19	1/1/2019 	12975	764.00	22.00	18.66	20.41	100769.17	1849	0	BartonZwiebach	
18	0:00:21	1/1/2019 	14749	110.00	9.00	6.87	20.46	100769.16	97722	0	BartonZwiebach	
19	0:00:22	1/1/2019 	15260	802.00	39.00	21.39	20.47	100768.95	1849	0	BartonZwiebach	
20	0:00:22	1/1/2019 	15837	753.00	18.00	17.62	20.48	100768.70	82882	0	BartonZwiebach	
21	0:00:23	1/1/2019 	16814	159.00	8.00	8.27	20.51	100768.27	49790	0	BartonZwiebach	
22	0:00:23	1/1/2019 	16891	156.00	8.00	8.19	20.51	100768.27	1848	0	BartonZwiebach	
23	0:00:24	1/1/2019 	17624	101.00	8.00	6.62	20.52	100768.23	49784	0	BartonZwiebach	
24	0:00:27	1/1/2019 	20346	975.00	745.00	133.87	20.59	100768.48	97723	0	BartonZwiebach	
25	0:00:27	1/1/2019 	20356	809.00	52.00	22.71	20.59	100768.48	2611	0	BartonZwiebach	
26	0:00:30	1/1/2019 	23701	851.00	64.00	24.10	20.67	100768.16	195729	0	BartonZwiebach	
27	0:00:31	1/1/2019 	24164	456.00	9.00	12.60	20.68	100768.28	1848	0	BartonZwiebach	
28	0:00:32	1/1/2019 	25920	569.00	9.00	13.63	20.72	100768.27	97726	0	BartonZwiebach	
29	0:00:35	1/1/2019 	28689	959.00	213.00	46.64	20.78	100768.80	145667	0	BartonZwiebach	
30	0:00:36	1/1/2019 	29251	961.00	221.00	47.38	20.79	100768.55	1850	0	BartonZwiebach	
31	0:00:36	1/1/2019 	29320	266.00	8.00	10.56	20.79	100768.55	1850	0	BartonZwiebach	
32	0:00:36	1/1/2019 	29722	158.00	9.00	8.25	20.81	100768.67	51816	0	BartonZwiebach	
33	0:00:37	1/1/2019 	30033	160.00	6.00	8.28	20.82	100769.09	2609	0	BartonZwiebach	
34	0:00:37	1/1/2019 	30055	959.00	152.00	39.60	20.82	100769.09	1849	0	BartonZwiebach	
35	0:00:39	1/1/2019 	32099	91.00	8.00	6.37	20.86	100769.23	97732	0	BartonZwiebach	
36	0:00:39	1/1/2019 	32479	545.00	9.00	13.35	20.87	100769.53	1849	0	BartonZwiebach	
37	0:00:39	1/1/2019 	32556	474.00	9.00	12.73	20.87	100769.53	49788	0	BartonZwiebach	
38	0:00:40	1/1/2019 	33356	435.00	9.00	12.45	20.88	100769.61	3966	0	BartonZwiebach	
39	0:00:41	1/1/2019 	34009	428.00	9.00	12.40	20.91	100770.48	49791	0	BartonZwiebach	
40	0:00:41	1/1/2019 	34063	958.00	156.00	40.21	20.91	100770.48	1851	0	BartonZwiebach	
41	0:00:41	1/1/2019 	34358	592.00	9.00	13.92	20.91	100770.48	1850	0	BartonZwiebach	
42	0:00:41	1/1/2019 	34556	809.00	40.00	21.51	20.92	100770.57	49787	0	BartonZwiebach	
43	0:00:43	1/1/2019 	36119	354.00	9.00	11.75	20.95	100771.36	49790	0	BartonZwiebach	
44	0:00:43	1/1/2019 	36976	665.00	9.00	14.58	20.97	100771.30	51765	0	BartonZwiebach	
45	0:00:44	1/1/2019 	37282	391.00	9.00	12.11	20.97	100771.30	1850	0	BartonZwiebach	
46	0:00:44	1/1/2019 	37964	466.00	9.00	12.67	20.99	100771.80	49789	0	BartonZwiebach	
47	0:00:45	1/1/2019 	38258	516.00	9.00	13.06	20.99	100771.80	1851	0	BartonZwiebach	
48	0:00:45	1/1/2019 	38850	908.00	101.00	30.20	21.01	100772.31	49789	0	BartonZwiebach	
49	0:00:46	1/1/2019 	39129	553.00	9.00	13.44	21.01	100772.31	1849	0	BartonZwiebach	
50	0:00:46	1/1/2019 	39369	270.00	8.00	10.62	21.02	100772.39	3825	0	BartonZwiebach	
51	0:00:46	1/1/2019 	39970	905.00	98.00	29.62	21.03	100772.28	49787	0	BartonZwiebach	
52	0:00:47	1/1/2019 	40755	168.00	9.00	8.52	21.05	100772.56	50550	0	BartonZwiebach	
53	0:00:47	1/1/2019 	40847	123.00	9.00	7.24	21.06	100772.45	1850	0	BartonZwiebach	
54	0:00:48	1/1/2019 	41956	74.00	8.00	6.03	21.08	100772.83	49785	0	BartonZwiebach	
55	0:00:50	1/1/2019 	43768	979.00	653.00	117.06	21.12	100772.77	97719	0	BartonZwiebach	
56	0:00:51	1/1/2019 	44078	157.00	8.00	8.21	21.12	100772.77	3970	0	BartonZwiebach	
57	0:00:51	1/1/2019 	44675	726.00	14.00	16.36	21.13	100772.50	49785	0	BartonZwiebach	
58	0:00:52	1/1/2019 	45197	822.00	61.00	23.69	21.14	100772.62	1853	0	BartonZwiebach	
59	0:00:52	1/1/2019 	45820	91.00	8.00	6.37	21.16	100772.63	49796	0	BartonZwiebach	
60	0:00:54	1/1/2019 	47038	151.00	9.00	8.05	21.18	100772.44	49782	0	BartonZwiebach	
61	0:00:54	1/1/2019 	47905	481.00	9.00	12.78	21.21	100772.45	49787	0	BartonZwiebach	
62	0:00:55	1/1/2019 	48095	174.00	8.00	8.67	21.21	100772.45	3881	0	BartonZwiebach	
63	0:00:55	1/1/2019 	48221	640.00	9.00	14.45	21.22	100772.37	1847	0	BartonZwiebach	
64	0:00:55	1/1/2019 	48734	538.00	9.00	13.27	21.23	100772.25	49785	0	BartonZwiebach	
65	0:00:55	1/1/2019 	48857	701.00	11.00	15.30	21.23	100772.25	1849	0	BartonZwiebach	
66	0:00:56	1/1/2019 	49017	554.00	9.00	13.45	21.23	100772.25	1850	0	BartonZwiebach	
67	0:00:56	1/1/2019 	49048	478.00	9.00	12.76	21.23	100772.25	1850	0	BartonZwiebach	
68	0:00:56	1/1/2019 	49492	109.00	9.00	6.84	21.24	100772.51	3825	0	BartonZwiebach	
69	0:00:56	1/1/2019 	49609	962.00	161.00	40.94	21.24	100772.51	49785	0	BartonZwiebach	
70	0:00:57	1/1/2019 	50005	68.00	8.00	5.95	21.25	100772.27	2610	0	BartonZwiebach	
71	0:00:57	1/1/2019 	50632	249.00	8.00	10.28	21.27	100772.62	49788	0	BartonZwiebach	
72	0:00:57	1/1/2019 	50740	844.00	67.00	24.46	21.27	100772.62	1855	0	BartonZwiebach	
73	0:00:59	1/1/2019 	52204	870.00	76.00	25.76	21.30	100772.53	49792	0	BartonZwiebach	
74	0:00:59	1/1/2019 	52808	941.00	139.00	37.46	21.31	100772.62	51909	0	BartonZwiebach	
75	0:01:01	1/1/2019 	53999	398.00	9.00	12.17	21.33	100771.94	49791	0	BartonZwiebach	
76	0:01:01	1/1/2019 	54101	512.00	9.00	13.03	21.34	100771.52	1852	0	BartonZwiebach	
77	0:01:01	1/1/2019 	54219	921.00	116.00	33.14	21.34	100771.52	1848	0	BartonZwiebach	
78	0:01:03	1/1/2019 	56802	298.00	9.00	11.06	21.40	100771.42	145670	0	BartonZwiebach	
79	0:01:04	1/1/2019 	57351	91.00	8.00	6.37	21.41	100771.31	1851	0	BartonZwiebach	
80	0:01:07	1/1/2019 	60368	89.00	8.00	6.32	21.47	100771.06	147636	0	BartonZwiebach	
81	0:01:07	1/1/2019 	60716	970.00	338.00	63.70	21.48	100771.51	50545	0	BartonZwiebach	
82	0:01:07	1/1/2019 	60861	929.00	122.00	34.31	21.48	100771.51	1851	0	BartonZwiebach	
83	0:01:07	1/1/2019 	60874	933.00	128.00	35.46	21.48	100771.51	1849	0	BartonZwiebach	
84	0:01:08	1/1/2019 	61088	687.00	10.00	14.94	21.49	100771.42	1848	0	BartonZwiebach	
85	0:01:09	1/1/2019 	62949	158.00	9.00	8.25	21.53	100771.17	97724	0	BartonZwiebach	
86	0:01:10	1/1/2019 	63115	482.00	8.00	12.70	21.53	100771.17	3970	0	BartonZwiebach	
87	0:01:10	1/1/2019 	63753	146.00	9.00	7.91	21.54	100770.89	49785	0	BartonZwiebach	
88	0:01:11	1/1/2019 	64036	65.00	8.00	5.92	21.55	100771.17	1848	0	BartonZwiebach	
89	0:01:11	1/1/2019 	64979	137.00	7.00	7.64	21.57	100771.14	49783	0	BartonZwiebach	
90	0:01:11	1/1/2019 	64995	71.00	8.00	5.99	21.57	100771.14	1848	0	BartonZwiebach	
91	0:01:12	1/1/2019 	65067	251.00	9.00	10.33	21.57	100771.14	1847	0	BartonZwiebach	
92	0:01:12	1/1/2019 	65796	83.00	8.00	6.19	21.58	100771.03	51818	0	BartonZwiebach	
93	0:01:12	1/1/2019 	65818	110.00	8.00	6.86	21.58	100771.03	1847	0	BartonZwiebach	
94	0:01:12	1/1/2019 	65996	201.00	8.00	9.32	21.59	100770.75	1846	0	BartonZwiebach	
95	0:01:13	1/1/2019 	66474	151.00	8.00	8.05	21.60	100770.67	1847	0	BartonZwiebach	
96	0:01:14	1/1/2019 	67738	120.00	8.00	7.15	21.62	100770.77	97721	0	BartonZwiebach	
97	0:01:14	1/1/2019 	67963	974.00	338.00	63.70	21.63	100770.82	1848	0	BartonZwiebach	
98	0:01:16	1/1/2019 	69392	147.00	8.00	7.93	21.66	100771.00	51770	0	BartonZwiebach	
99	0:01:16	1/1/2019 	69707	710.00	12.00	15.66	21.66	100771.00	49787	0	BartonZwiebach	
100	0:01:17	1/1/2019 	70003	139.00	8.00	7.70	21.67	100771.05	2609	0	BartonZwiebach	
101	0:01:18	1/1/2019 	71402	66.00	8.00	5.93	21.70	100771.19	49787	0	BartonZwiebach	
102	0:01:18	1/1/2019 	71445	148.00	8.00	7.96	21.70	100771.19	1848	0	BartonZwiebach	
