###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: BartonZwiebach
### Launch time: 0:00:05 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:06	1/1/2019 	359	98.00	6.00	6.54	39.21	100753.15	47946	0	BartonZwiebach	
2	0:00:06	1/1/2019 	455	984.00	623.00	110.17	39.21	100753.15	5941	0	BartonZwiebach	
3	0:00:06	1/1/2019 	687	596.00	8.00	13.79	39.20	100753.39	49800	0	BartonZwiebach	
4	0:00:06	1/1/2019 	891	166.00	6.00	8.44	39.20	100753.39	1847	0	BartonZwiebach	
5	0:00:06	1/1/2019 	926	189.00	6.00	9.02	39.20	100753.39	1848	0	BartonZwiebach	
6	0:00:08	1/1/2019 	2001	270.00	6.00	10.57	39.18	100754.64	49783	0	BartonZwiebach	
7	0:00:09	1/1/2019 	3340	541.00	8.00	13.18	39.17	100755.48	49786	0	BartonZwiebach	
8	0:00:09	1/1/2019 	3443	167.00	6.00	8.47	39.16	100756.09	3893	0	BartonZwiebach	
9	0:00:10	1/1/2019 	4017	125.00	6.00	7.29	39.16	100756.30	49784	0	BartonZwiebach	
10	0:00:10	1/1/2019 	4061	207.00	6.00	9.43	39.16	100756.30	1849	0	BartonZwiebach	
11	0:00:11	1/1/2019 	5219	204.00	7.00	9.38	39.14	100756.92	49786	0	BartonZwiebach	
12	0:00:11	1/1/2019 	5418	178.00	6.00	8.75	39.14	100757.13	1851	0	BartonZwiebach	
13	0:00:11	1/1/2019 	5625	437.00	7.00	12.32	39.14	100757.13	49786	0	BartonZwiebach	
14	0:00:11	1/1/2019 	5971	783.00	36.00	21.00	39.13	100757.55	3840	0	BartonZwiebach	
15	0:00:12	1/1/2019 	6011	957.00	166.00	41.62	39.13	100757.55	1850	0	BartonZwiebach	
16	0:00:12	1/1/2019 	6212	170.00	6.00	8.55	39.13	100757.55	1850	0	BartonZwiebach	
17	0:00:12	1/1/2019 	6565	296.00	7.00	10.97	39.12	100757.57	49785	0	BartonZwiebach	
18	0:00:13	1/1/2019 	7829	153.00	6.00	8.09	39.10	100758.23	49787	0	BartonZwiebach	
19	0:00:14	1/1/2019 	8368	922.00	143.00	38.13	39.09	100758.09	1850	0	BartonZwiebach	
20	0:00:15	1/1/2019 	9558	325.00	7.00	11.34	39.07	100758.15	99724	0	BartonZwiebach	
21	0:00:15	1/1/2019 	9744	924.00	131.00	36.01	39.07	100758.15	2607	0	BartonZwiebach	
22	0:00:15	1/1/2019 	9916	62.00	6.00	5.90	39.06	100758.56	1849	0	BartonZwiebach	
23	0:00:18	1/1/2019 	12143	172.00	6.00	8.60	39.03	100759.17	97723	0	BartonZwiebach	
24	0:00:18	1/1/2019 	12238	634.00	9.00	14.40	39.02	100759.20	1850	0	BartonZwiebach	
25	0:00:19	1/1/2019 	13074	165.00	6.00	8.42	39.01	100759.58	49788	0	BartonZwiebach	
26	0:00:19	1/1/2019 	13646	618.00	8.00	14.02	39.00	100759.60	51916	0	BartonZwiebach	
27	0:00:19	1/1/2019 	13912	208.00	6.00	9.45	38.99	100759.81	1847	0	BartonZwiebach	
28	0:00:19	1/1/2019 	13970	93.00	6.00	6.41	38.99	100759.81	1848	0	BartonZwiebach	
29	0:00:22	1/1/2019 	16099	206.00	6.00	9.41	38.95	100759.78	97725	0	BartonZwiebach	
30	0:00:22	1/1/2019 	16358	205.00	6.00	9.38	38.95	100760.16	1849	0	BartonZwiebach	
31	0:00:22	1/1/2019 	16561	646.00	9.00	14.50	38.95	100760.16	49784	0	BartonZwiebach	
32	0:00:22	1/1/2019 	16637	127.00	6.00	7.35	38.94	100760.02	3838	0	BartonZwiebach	
33	0:00:23	1/1/2019 	17135	279.00	7.00	10.73	38.93	100760.39	1847	0	BartonZwiebach	
34	0:00:23	1/1/2019 	17160	218.00	7.00	9.67	38.93	100760.39	1850	0	BartonZwiebach	
35	0:00:24	1/1/2019 	18103	80.00	6.00	6.13	38.91	100760.27	49788	0	BartonZwiebach	
36	0:00:24	1/1/2019 	18791	213.00	5.00	9.54	38.90	100760.67	49787	0	BartonZwiebach	
37	0:00:27	1/1/2019 	21977	968.00	340.00	64.06	38.85	100760.84	145666	0	BartonZwiebach	
38	0:00:28	1/1/2019 	22235	304.00	7.00	11.08	38.84	100760.88	4800	0	BartonZwiebach	
39	0:00:29	1/1/2019 	23053	755.00	27.00	19.63	38.82	100760.92	49791	0	BartonZwiebach	
