###################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Device ID: BartonZwiebach
### Launch time: 0:00:05 1/1/2019
### Questions? Email Spencer N. Axani (saxani@mit.edu)
### Event Time Date TimeStamp[ms] ADC1 ADC2 SiPM[mV] Temp[C] Pressure[Pa] DeadTime[us] Coincident ID
###################################################################################################
1	0:00:06	1/1/2019 	877	621.00	10.00	14.49	17.01	100757.67	95883	0	BartonZwiebach	
2	0:00:06	1/1/2019 	883	454.00	9.00	12.59	17.01	100757.67	5969	0	BartonZwiebach	
3	0:00:07	1/1/2019 	1227	871.00	74.00	25.47	17.02	100757.94	1849	0	BartonZwiebach	
4	0:00:09	1/1/2019 	3308	109.00	9.00	6.84	17.06	100757.86	97725	0	BartonZwiebach	
5	0:00:09	1/1/2019 	3873	962.00	228.00	48.03	17.08	100758.41	49786	0	BartonZwiebach	
6	0:00:09	1/1/2019 	3954	858.00	67.00	24.49	17.08	100758.41	1849	0	BartonZwiebach	
7	0:00:10	1/1/2019 	4629	117.00	9.00	7.07	17.10	100758.57	49785	0	BartonZwiebach	
8	0:00:10	1/1/2019 	4700	633.00	9.00	14.40	17.10	100758.57	3851	0	BartonZwiebach	
9	0:00:10	1/1/2019 	4708	690.00	11.00	15.30	17.10	100758.57	1850	0	BartonZwiebach	
10	0:00:11	1/1/2019 	5747	96.00	9.00	6.49	17.13	100758.80	49785	0	BartonZwiebach	
11	0:00:11	1/1/2019 	5960	879.00	79.00	26.24	17.13	100758.80	1850	0	BartonZwiebach	
12	0:00:11	1/1/2019 	5982	102.00	9.00	6.65	17.13	100758.80	1849	0	BartonZwiebach	
13	0:00:12	1/1/2019 	6132	160.00	9.00	8.30	17.15	100759.22	1850	0	BartonZwiebach	
14	0:00:12	1/1/2019 	6381	167.00	9.00	8.49	17.15	100759.22	3850	0	BartonZwiebach	
15	0:00:13	1/1/2019 	7346	208.00	9.00	9.49	17.18	100759.34	49787	0	BartonZwiebach	
16	0:00:14	1/1/2019 	8458	63.00	9.00	5.91	17.22	100760.09	49786	0	BartonZwiebach	
17	0:00:14	1/1/2019 	8881	222.00	2.00	9.66	17.23	100760.34	49788	0	BartonZwiebach	
18	0:00:14	1/1/2019 	8983	437.00	9.00	12.47	17.23	100760.34	1848	0	BartonZwiebach	
19	0:00:16	1/1/2019 	10266	391.00	9.00	12.11	17.29	100761.09	49790	0	BartonZwiebach	
20	0:00:16	1/1/2019 	10894	626.00	10.00	14.56	17.31	100761.26	52754	0	BartonZwiebach	
21	0:00:17	1/1/2019 	11629	857.00	61.00	23.76	17.35	100761.72	49787	0	BartonZwiebach	
22	0:00:19	1/1/2019 	13764	532.00	10.00	13.32	17.43	100761.25	97728	0	BartonZwiebach	
23	0:00:19	1/1/2019 	13853	837.00	59.00	23.50	17.43	100761.25	1850	0	BartonZwiebach	
24	0:00:20	1/1/2019 	14571	668.00	10.00	14.91	17.47	100760.59	49789	0	BartonZwiebach	
25	0:00:21	1/1/2019 	15182	421.00	9.00	12.35	17.49	100760.80	1851	0	BartonZwiebach	
26	0:00:21	1/1/2019 	15452	120.00	9.00	7.15	17.52	100760.52	3850	0	BartonZwiebach	
27	0:00:23	1/1/2019 	17922	83.00	9.00	6.20	17.62	100760.72	145661	0	BartonZwiebach	
28	0:00:24	1/1/2019 	18768	79.00	9.00	6.12	17.65	100760.92	49788	0	BartonZwiebach	
