Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.01,,
Horizontal Delay,0.05012,,
Sample Interval,1e-06,,
Record Length,100000,,
Gating,0.0% to 100.0%,,
Probe Attenuation,1,,
Vertical Units,V,,
Vertical Offset,0,,
Vertical Scale,1,,
Vertical Position,0.02,,
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
1.248300e-02,0.646094,-0.00600062,4.92771
1.248400e-02,-0.76375,-0.00600062,4.91646
1.248500e-02,0.612656,-0.00600062,4.87365
1.248600e-02,-0.7225,-0.00600062,4.94115
1.248700e-02,0.468594,-0.00600062,4.92334
1.248800e-02,-0.530625,-0.00600062,4.89803
1.248900e-02,0.208594,-0.00600062,4.90896
1.249000e-02,-0.197187,-0.00600062,4.87521
1.249100e-02,-0.164531,-0.00600062,4.92052
1.249200e-02,0.129219,-0.00600062,4.9224
1.249300e-02,-0.696563,-0.00600062,4.90959
1.249400e-02,0.673594,-0.00600062,4.92271
1.249500e-02,-1.13172,-0.00600062,4.90178
1.249600e-02,1.17688,-0.00600062,4.90428
1.249700e-02,-1.54922,-0.00600062,4.91896
1.249800e-02,1.55422,-0.00600062,4.91615
1.249900e-02,-1.80734,-0.00600062,4.93209
1.250000e-02,1.77375,-0.00600016,4.91459
1.250100e-02,-1.95688,-0.00599531,4.93584
1.250200e-02,1.67063,-0.00598094,4.90334
1.250300e-02,-1.67094,-0.0059225,4.93615
1.250400e-02,1.23125,-0.00590156,4.89615
1.250500e-02,-1.13078,-0.00583047,4.91709
1.250600e-02,0.631094,-0.00581672,4.90365
1.250700e-02,-0.57,-0.00575031,4.8999
1.250800e-02,0.138594,-0.00572078,4.92427
1.250900e-02,-0.32875,-0.00574,4.93678
1.251000e-02,0.0764062,-0.00565703,4.91052
1.251100e-02,-0.284531,-0.00566734,4.92959
1.251200e-02,0.243125,-0.00560672,4.93615
1.251300e-02,-0.544375,-0.00560437,4.92771
1.251400e-02,0.461719,-0.00558547,4.93146
1.251500e-02,-0.744219,-0.00551828,4.91928
1.251600e-02,0.62375,-0.00554328,4.92834
1.251700e-02,-0.992969,-0.00548828,4.93896
1.251800e-02,0.896094,-0.00549172,4.95927
1.251900e-02,-1.26453,-0.00546797,4.93365
1.252000e-02,1.33969,-0.00543219,4.92115
1.252100e-02,-1.80063,-0.00546188,4.9524
1.252200e-02,0.722969,-0.00564391,4.94209
1.252300e-02,-0.208125,-0.00538531,4.95584
1.252400e-02,-0.00828125,-0.00538531,4.93521
1.252500e-02,0.0384375,-0.00538547,4.95053
1.252600e-02,0.0342188,-0.00538547,4.96146
1.252700e-02,0.0445312,-0.00538562,4.93615
1.252800e-02,0.0657812,-0.00538547,4.95084
1.252900e-02,0.0695313,-0.00538531,4.9399
1.253000e-02,0.0879687,-0.00538547,4.95709
1.253100e-02,0.099375,-0.00531234,4.96271
1.253200e-02,0.0804687,-0.0052975,4.95177
1.253300e-02,0.0959375,-0.00529766,4.95209
1.253400e-02,0.110781,-0.00529734,4.91959
1.253500e-02,0.09625,-0.00537563,4.93334
1.253600e-02,0.108906,-0.005775,4.91209
1.253700e-02,0.100156,-0.00575828,4.94271
1.253800e-02,0.104063,-0.00535266,4.93553
1.253900e-02,0.102656,-0.0052975,4.9199
1.254000e-02,0.0982813,-0.0052975,4.90084
1.254100e-02,0.09625,-0.0052975,4.89302
1.254200e-02,0.0842187,-0.00529734,4.92365
1.254300e-02,0.0820312,-0.00529766,4.90209
1.254400e-02,0.0809375,-0.0052975,4.92084
1.254500e-02,0.0775,-0.00529781,4.91115
1.254600e-02,0.0810937,-0.0052975,4.92928
1.254700e-02,0.0832813,-0.00529781,4.93021
1.254800e-02,0.0817187,-0.0052975,4.91146
1.254900e-02,0.078125,-0.00529766,4.93303
1.255000e-02,0.0875,-0.0052975,4.9299
1.255100e-02,0.0915625,-0.00529734,4.95021
1.255200e-02,0.0860937,-0.00529766,4.91115
1.255300e-02,0.075,-0.0052975,4.92178
1.255400e-02,0.0789062,-0.00529766,4.95177
1.255500e-02,0.0821875,-0.0052975,4.92615
1.255600e-02,0.0615625,-0.00529766,4.92427
1.255700e-02,0.0834375,-0.00529766,4.88771
1.255800e-02,0.0784375,-0.0052975,4.9074
1.255900e-02,0.05375,-0.00529766,4.92709
1.256000e-02,0.0751562,-0.0052975,4.94365
1.256100e-02,0.0785938,-0.0052975,4.92146
1.256200e-02,0.075,-0.0052975,4.9074
1.256300e-02,0.0620312,-0.0052975,4.95396
1.256400e-02,0.0748438,-0.0052975,4.91365
1.256500e-02,0.0792188,-0.00529766,4.92584
1.256600e-02,0.0626562,-0.0052975,4.93178
1.256700e-02,0.0675,-0.0052975,4.92115
1.256800e-02,0.05875,-0.00529766,4.91709
1.256900e-02,0.0725,-0.0052975,4.9274
1.257000e-02,0.0548437,-0.0052975,4.88896
1.257100e-02,0.0507812,-0.00529781,4.91146
1.257200e-02,0.0601562,-0.00529734,4.91896
1.257300e-02,0.0579687,-0.00529766,4.9149
1.257400e-02,0.0701563,-0.0052975,4.92115
1.257500e-02,0.0528125,-0.0052975,4.93178
1.257600e-02,0.0457812,-0.00529766,4.92334
1.257700e-02,0.0532813,-0.00529781,4.9199
1.257800e-02,0.065625,-0.00529734,4.90615
1.257900e-02,0.0576562,-0.00529766,4.91646
1.258000e-02,0.0584375,-0.0052975,4.91865
1.258100e-02,0.0604688,-0.00529766,4.9349
1.258200e-02,0.055,-0.0052975,4.91646
1.258300e-02,0.0601562,-0.00529734,4.92271
1.258400e-02,0.05875,-0.00529766,4.92834
1.258500e-02,0.0504687,-0.00529781,4.93678
1.258600e-02,0.048125,-0.00529766,4.89521
1.258700e-02,0.0676563,-0.00529734,4.94115
1.258800e-02,0.0504687,-0.0052975,4.90865
1.258900e-02,0.0464062,-0.00529766,4.94365
1.259000e-02,0.061875,-0.00529734,4.94365
1.259100e-02,0.054375,-0.0052975,4.93771
1.259200e-02,0.0492187,-0.00529766,4.94865
1.259300e-02,0.0423437,-0.0052975,4.93771
1.259400e-02,0.056875,-0.00529766,4.94896
1.259500e-02,0.055,-0.00529734,4.94802
1.259600e-02,0.0417187,-0.0052975,4.94303
1.259700e-02,0.0475,-0.00529766,4.93802
1.259800e-02,0.0404687,-0.00529781,4.94678
1.259900e-02,0.045625,-0.0052975,4.93928
1.260000e-02,0.0490625,-0.00529781,4.92709
1.260100e-02,0.036875,-0.00529734,4.93584
1.260200e-02,0.0582812,-0.0052975,4.95678
1.260300e-02,0.029375,-0.00529781,4.96115
1.260400e-02,0.03125,-0.0052975,4.91396
1.260500e-02,0.0370313,-0.0052975,4.95709
1.260600e-02,0.045625,-0.0052975,4.9324
1.260700e-02,0.0460938,-0.0052975,4.94459
1.260800e-02,0.0339062,-0.00529766,4.92303
1.260900e-02,0.0398437,-0.00529781,4.92146
1.261000e-02,0.039375,-0.0052975,4.92146
1.261100e-02,0.0478125,-0.0052975,4.93427
1.261200e-02,0.0403125,-0.00529734,4.93584
1.261300e-02,0.0292187,-0.00529766,4.90709
1.261400e-02,0.0279688,-0.00529734,4.92115
1.261500e-02,0.0145312,-0.00529734,4.9074
1.261600e-02,0.0428125,-0.0052975,4.94615
1.261700e-02,0.0492187,-0.00529766,4.92459
1.261800e-02,0.0329688,-0.00529781,4.91803
1.261900e-02,0.0248438,-0.00529734,4.92303
1.262000e-02,0.0471875,-0.00529734,4.95334
1.262100e-02,0.0401563,-0.0052975,4.92865
1.262200e-02,0.0471875,-0.00529734,4.95021
1.262300e-02,0.0289062,-0.0052975,4.90553
1.262400e-02,0.036875,-0.00529766,4.89428
1.262500e-02,0.029375,-0.0052975,4.91771
1.262600e-02,0.0423437,-0.00529766,4.90021
1.262700e-02,0.0367187,-0.00529734,4.9099
1.262800e-02,0.0265625,-0.0052975,4.9074
1.262900e-02,0.0246875,-0.00529766,4.92303
1.263000e-02,0.039375,-0.00529766,4.92646
1.263100e-02,0.016875,-0.0052975,4.89428
1.263200e-02,0.0314062,-0.0052975,4.91365
1.263300e-02,0.0220312,-0.0052975,4.9474
1.263400e-02,0.0304687,-0.00529766,4.89334
1.263500e-02,0.0292187,-0.00529781,4.9349
1.263600e-02,0.0364063,-0.00529734,4.91646
1.263700e-02,0.0239063,-0.0052975,4.91553
1.263800e-02,0.029375,-0.00529766,4.91334
1.263900e-02,0.0254688,-0.00529734,4.90865
1.264000e-02,0.0278125,-0.00529766,4.90209
1.264100e-02,0.0214062,-0.00529797,4.91834
1.264200e-02,0.0307812,-0.0052975,4.92896
1.264300e-02,0.0351562,-0.00529766,4.92178
1.264400e-02,0.0340625,-0.0052975,4.92178
1.264500e-02,0.0317188,-0.00529766,4.90677
1.264600e-02,0.025,-0.00529734,4.93834
1.264700e-02,0.0359375,-0.00529734,4.9149
1.264800e-02,0.0284375,-0.00529734,4.92834
1.264900e-02,0.0220312,-0.00529797,4.93396
1.265000e-02,0.024375,-0.0052975,4.90209
1.265100e-02,0.0342188,-0.00529766,4.92834
1.265200e-02,0.0315625,-0.00529734,4.89584
1.265300e-02,0.0292187,-0.00529766,4.90271
1.265400e-02,0.0276563,-0.0052975,4.9049
1.265500e-02,0.00921875,-0.0052975,4.90896
1.265600e-02,0.0246875,-0.00529766,4.90521
1.265700e-02,0.0339062,-0.0052975,4.9199
1.265800e-02,0.0246875,-0.00529766,4.92084
1.265900e-02,0.0175,-0.0052975,4.92521
1.266000e-02,0.0265625,-0.00529734,4.89896
1.266100e-02,0.0310937,-0.00529766,4.91365
1.266200e-02,0.035625,-0.00529781,4.9074
1.266300e-02,0.0270313,-0.00529766,4.93334
1.266400e-02,0.0171875,-0.0052975,4.89365
1.266500e-02,0.0246875,-0.0052975,4.91427
1.266600e-02,0.008125,-0.00529766,4.91709
1.266700e-02,0.0229687,-0.00529781,4.93678
1.266800e-02,0.00546875,-0.0052975,4.94084
1.266900e-02,0.0176563,-0.0052975,4.9224
1.267000e-02,0.0264063,-0.0052975,4.95552
1.267100e-02,0.0223437,-0.00529734,4.91865
1.267200e-02,0.0351562,-0.0052975,4.90396
1.267300e-02,0.020625,-0.00529797,4.94396
1.267400e-02,0.01625,-0.00529734,4.93865
1.267500e-02,0.0253125,-0.00529766,4.93334
1.267600e-02,0.0173438,-0.0052975,4.93896
1.267700e-02,0.02625,-0.00529766,4.97584
1.267800e-02,0.02,-0.0052975,4.94334
1.267900e-02,0.008125,-0.0052975,4.92646
1.268000e-02,0.024375,-0.00529734,4.96896
1.268100e-02,0.0242188,-0.00529781,4.92928
1.268200e-02,0.015,-0.0052975,4.95177
1.268300e-02,0.0160938,-0.00529766,4.94396
1.268400e-02,0.0228125,-0.00529734,4.95896
1.268500e-02,0.0257813,-0.00529766,4.94709
1.268600e-02,0.0140625,-0.0052975,4.91771
1.268700e-02,0.0248438,-0.0052975,4.93146
1.268800e-02,0.02625,-0.00529766,4.91553
1.268900e-02,0.00765625,-0.00529734,4.92865
1.269000e-02,0.0104687,-0.00529781,4.9174
1.269100e-02,0.0107812,-0.0052975,4.97302
1.269200e-02,0.0365625,-0.0052975,4.91271
1.269300e-02,0.0223437,-0.00529766,4.92365
1.269400e-02,0.011875,-0.00529766,4.89552
1.269500e-02,0.016875,-0.00529766,4.92771
1.269600e-02,0.025625,-0.00529734,4.94365
1.269700e-02,0.0114063,-0.0052975,4.93115
1.269800e-02,0.0384375,-0.00529766,4.91427
1.269900e-02,0.0217187,-0.00529781,4.9324
1.270000e-02,0.0145312,-0.00529734,4.91021
1.270100e-02,0.0154687,-0.00529766,4.91677
1.270200e-02,0.026875,-0.00529766,4.91365
1.270300e-02,0.0229687,-0.00529734,4.92865
1.270400e-02,0.0123437,-0.0052975,4.94177
1.270500e-02,0.035,-0.00529781,4.9274
1.270600e-02,0.0204687,-0.0052975,4.90865
1.270700e-02,0.0214062,-0.0052975,4.91646
1.270800e-02,0.0225,-0.0052975,4.91677
1.270900e-02,0.0182813,-0.00529766,4.94928
1.271000e-02,0.015,-0.0052975,4.92865
1.271100e-02,0.0009375,-0.0052975,4.93928
1.271200e-02,0.0189063,-0.0052975,4.90803
1.271300e-02,0.0154687,-0.00529781,4.92928
1.271400e-02,0.00859375,-0.0052975,4.93334
1.271500e-02,0.0159375,-0.0052975,4.9199
1.271600e-02,0.0228125,-0.0052975,4.91834
1.271700e-02,0.021875,-0.0052975,4.95053
1.271800e-02,0.0103125,-0.00529766,4.95021
1.271900e-02,0.0123437,-0.00529766,4.92396
1.272000e-02,0.016875,-0.00529766,4.91052
1.272100e-02,0.0078125,-0.00529766,4.93209
1.272200e-02,0.0232812,-0.00529781,4.89615
1.272300e-02,0.0121875,-0.00529734,4.93584
1.272400e-02,0.0209375,-0.0052975,4.90928
1.272500e-02,0.005,-0.0052975,4.93521
1.272600e-02,0.00375,-0.00529766,4.92521
1.272700e-02,0.019375,-0.00529781,4.91302
1.272800e-02,0.0164063,-0.0052975,4.91021
1.272900e-02,0.005625,-0.0052975,4.96177
1.273000e-02,0.0090625,-0.00529766,4.91677
1.273100e-02,0.0140625,-0.00529766,4.91521
1.273200e-02,0.0142187,-0.00529734,4.93834
1.273300e-02,0.0226562,-0.0052975,4.94459
1.273400e-02,0.00921875,-0.00529766,4.93178
1.273500e-02,0.0090625,-0.00529734,4.94334
1.273600e-02,0.00671875,-0.0052975,4.94303
1.273700e-02,0.00890625,-0.00529781,4.9624
1.273800e-02,-0.0025,-0.00529766,4.92771
1.273900e-02,0.0015625,-0.00529734,4.92178
1.274000e-02,0.0135937,-0.0052975,4.93209
1.274100e-02,0.0204687,-0.00529766,4.93021
1.274200e-02,0.001875,-0.0052975,4.93959
1.274300e-02,0.004375,-0.0052975,4.9399
1.274400e-02,0.0153125,-0.00529766,4.95271
1.274500e-02,0.0139062,-0.00529781,4.94552
1.274600e-02,0.00546875,-0.0052975,4.94928
1.274700e-02,0.009375,-0.0052975,4.9124
1.274800e-02,0.0040625,-0.00529734,4.95303
1.274900e-02,0.00453125,-0.0052975,4.94021
1.275000e-02,0.00796875,-0.00529766,4.9674
1.275100e-02,0.00421875,-0.0052975,4.9424
1.275200e-02,0.0209375,-0.00529766,4.97896
1.275300e-02,0.00484375,-0.00529891,4.94771
1.275400e-02,0.0135937,-0.00529766,4.93865
1.275500e-02,0.0059375,-0.00530875,4.91396
1.275600e-02,0.01625,-0.0052975,4.93584
1.275700e-02,0.0021875,-0.00531578,4.92021
1.275800e-02,0.0204687,-0.00532141,4.93146
1.275900e-02,0.0134375,-0.00531313,4.94615
1.276000e-02,0.00890625,-0.00532719,4.92584
1.276100e-02,0.011875,-0.00533844,4.95615
1.276200e-02,0.0229687,-0.00532484,4.9124
1.276300e-02,0.00578125,-0.00539578,4.90677
1.276400e-02,0.0203125,-0.00535156,4.91709
1.276500e-02,0.000625,-0.00536328,4.90428
1.276600e-02,0.0132812,-0.00548125,4.94146
1.276700e-02,0.00171875,-0.00539391,4.9174
1.276800e-02,0.00015625,-0.00543937,4.94303
1.276900e-02,0.0189063,-0.00548609,4.94053
1.277000e-02,0.00671875,-0.00542844,4.9249
1.277100e-02,0.0065625,-0.00553266,4.92365
1.277200e-02,0.0025,-0.00549797,4.93709
1.277300e-02,0.0117188,-0.00552453,4.94053
1.277400e-02,0.00390625,-0.00554703,4.90084
1.277500e-02,0.01875,-0.00550922,4.90709
1.277600e-02,0.0185938,-0.00543609,4.92521
1.277700e-02,0.0139062,-0.00546844,4.90178
1.277800e-02,0.015,-0.00507031,4.9224
1.277900e-02,0.0021875,-0.00482953,4.90365
1.278000e-02,0.0228125,-0.00418609,4.91928
1.278100e-02,0.015,-0.00402734,4.91865
1.278200e-02,0.0078125,-0.00361719,4.91584
1.278300e-02,0.0028125,-0.00297719,4.91928
1.278400e-02,-0.001875,-0.00280047,4.94177
1.278500e-02,-0.00109375,-0.00221312,4.9299
1.278600e-02,0.0046875,-0.00185469,4.93146
1.278700e-02,0.0107812,-0.00212625,4.92834
1.278800e-02,0.00203125,-0.00109313,4.95771
1.278900e-02,0.0115625,-0.00132375,4.92303
1.279000e-02,0.0046875,-0.00129734,4.93834
1.279100e-02,-0.00578125,-0.000512656,4.92928
1.279200e-02,-0.00765625,-0.00075625,4.92709
1.279300e-02,0.00828125,-0.000487344,4.91146
1.279400e-02,0.0126562,-0.00011,4.92427
1.279500e-02,0.0040625,-0.000388125,4.93521
1.279600e-02,0.00359375,-0.000482656,4.93834
1.279700e-02,-0.00140625,-1.15625e-05,4.92896
1.279800e-02,-0.0034375,-0.00033,4.94365
1.279900e-02,0.000625,-0.000528281,4.95084
1.280000e-02,0.009375,-0.000161406,4.91771
1.280100e-02,0.0107812,-0.000467656,4.93709
1.280200e-02,0.0065625,-0.00055125,4.90271
1.280300e-02,0.0139062,-0.00073,4.93896
1.280400e-02,0.014375,-0.000975313,4.9324
1.280500e-02,0.0101562,-0.000731719,4.92896
1.280600e-02,0.0015625,-0.00117453,4.9424
1.280700e-02,-0.00375,-0.00106984,4.93521
1.280800e-02,0.00734375,-0.00134687,4.94115
1.280900e-02,0.0165625,-0.00173922,4.92928
1.281000e-02,0.001875,-0.0020375,4.9224
1.281100e-02,0.00984375,-0.00204813,4.8924
1.281200e-02,0.00109375,-0.00243359,4.91615
1.281300e-02,-0.00125,-0.00235391,4.92365
1.281400e-02,0.0114063,-0.00295797,4.93115
1.281500e-02,0.00828125,-0.00279781,4.92896
1.281600e-02,0.00484375,-0.00300375,4.92615
1.281700e-02,-0.00765625,-0.00334141,4.93771
1.281800e-02,0.0065625,-0.00313656,4.93959
1.281900e-02,0.0028125,-0.00347937,4.93865
1.282000e-02,-0.009375,-0.00379281,4.9274
1.282100e-02,0.0021875,-0.00346063,4.92928
1.282200e-02,0.0148437,-0.00417813,4.93771
1.282300e-02,-0.00015625,-0.00360016,4.92771
1.282400e-02,-0.00109375,-0.00384078,4.93521
1.282500e-02,0.0096875,-0.00387016,4.9474
1.282600e-02,0.014375,-0.00359781,4.94584
1.282700e-02,0.0015625,-0.00387969,4.95959
1.282800e-02,-0.00046875,-0.00383766,4.95709
1.282900e-02,0.00265625,-0.003405,4.93834
1.283000e-02,0.0065625,-0.0037825,4.92615
1.283100e-02,0.0146875,-0.00340813,4.94177
1.283200e-02,-0.00359375,-0.00365594,4.95896
1.283300e-02,0.00515625,-0.00318469,4.92771
1.283400e-02,0.0003125,-0.00305328,4.95584
1.283500e-02,0.0145312,-0.00281484,4.96709
1.283600e-02,0.0114063,-0.00254453,4.92896
1.283700e-02,-0.0046875,-0.00252313,4.94334
1.283800e-02,-0.00546875,-0.0022475,4.96084
1.283900e-02,-0.00609375,-0.0020625,4.95678
1.284000e-02,0.00828125,-0.00187344,4.91584
1.284100e-02,0.00640625,-0.00160031,4.9174
1.284200e-02,-0.00375,-0.00173703,4.91584
1.284300e-02,-0.00421875,-0.00113734,4.93271
1.284400e-02,-0.00234375,-0.00121609,4.92115
1.284500e-02,-0.00546875,-0.00104656,4.93459
1.284600e-02,-0.0009375,-0.000833125,4.93709
1.284700e-02,0.0028125,-0.000720156,4.9124
1.284800e-02,-0.0084375,-0.000191563,4.91209
1.284900e-02,0.00109375,-0.000493906,4.91646
1.285000e-02,0.00171875,1.4375e-05,4.92365
1.285100e-02,-0.008125,-0.000286406,4.90709
1.285200e-02,-0.00234375,-0.000215,4.9274
1.285300e-02,0.0120312,0.000195312,4.93178
1.285400e-02,-0.00328125,-0.000154844,4.93396
1.285500e-02,0.00203125,0.00023,4.91553
1.285600e-02,0.00484375,7.79688e-05,4.9324
1.285700e-02,-0.0075,0.000240313,4.93928
1.285800e-02,-0.000625,-0.000125312,4.91178
1.285900e-02,-0.00234375,-1.4375e-05,4.90615
1.286000e-02,0.00359375,-0.000162188,4.93146
1.286100e-02,0.0154687,-0.000230625,4.93209
1.286200e-02,-0.00625,-0.000142656,4.95115
1.286300e-02,0.00015625,-0.000581875,4.93084
1.286400e-02,0.0021875,-0.000247969,4.92459
1.286500e-02,-0.00140625,-0.000873594,4.91615
1.286600e-02,0.0003125,-0.000759219,4.91334
1.286700e-02,0.00671875,-0.000893906,4.91459
1.286800e-02,-0.00515625,-0.00112656,4.92771
1.286900e-02,-0.00484375,-0.00133969,4.93021
1.287000e-02,0.00125,-0.00130141,4.90615
1.287100e-02,-0.00328125,-0.00168078,4.9499
1.287200e-02,-0.00421875,-0.00179703,4.9299
1.287300e-02,0.00421875,-0.00202203,4.94021
1.287400e-02,0.00953125,-0.00213391,4.93084
1.287500e-02,0.00375,-0.00221281,4.91803
1.287600e-02,0.0053125,-0.00250438,4.9099
1.287700e-02,0.0075,-0.00261312,4.93115
1.287800e-02,-0.0025,-0.00253516,4.94146
1.287900e-02,-0.00171875,-0.00278641,4.95428
1.288000e-02,-0.00171875,-0.00277984,4.91896
1.288100e-02,-0.0028125,-0.00335313,4.92365
1.288200e-02,-0.00359375,-0.003,4.91959
1.288300e-02,-0.00484375,-0.00324891,4.93178
1.288400e-02,-0.006875,-0.00311266,4.92303
1.288500e-02,-0.01,-0.00343656,4.92928
1.288600e-02,0.0053125,-0.00302922,4.9199
1.288700e-02,0.00140625,-0.00312922,4.92615
1.288800e-02,0.00359375,-0.00336484,4.95802
1.288900e-02,0.0034375,-0.00315016,4.92365
1.289000e-02,0.00109375,-0.00313188,4.94209
1.289100e-02,-0.000625,-0.00316281,4.94678
1.289200e-02,0,-0.0028925,4.92709
1.289300e-02,-0.00015625,-0.00288938,4.96365
1.289400e-02,-0.00671875,-0.00262875,4.91677
1.289500e-02,-0.001875,-0.00260688,4.92146
1.289600e-02,0.00046875,-0.00224984,4.94802
1.289700e-02,-0.00328125,-0.00230266,4.95865
1.289800e-02,0.0040625,-0.00191766,4.92802
1.289900e-02,-0.00625,-0.00207344,4.91427
1.290000e-02,0.00125,-0.00192,4.9474
1.290100e-02,-0.00078125,-0.00153937,4.94771
1.290200e-02,-0.00484375,-0.00163484,4.96115
1.290300e-02,0.0028125,-0.00107078,4.9599
1.290400e-02,0.0117188,-0.00114313,4.9524
1.290500e-02,-0.00078125,-0.00136078,4.95271
1.290600e-02,-0.0040625,-0.000861875,4.91771
1.290700e-02,-0.0046875,-0.00141875,4.96865
1.290800e-02,0.00265625,-0.000454688,4.92771
1.290900e-02,-0.00609375,-0.00089125,4.94709
1.291000e-02,-0.0125,-0.000574375,4.93865
1.291100e-02,-0.0025,-0.000168906,4.94459
1.291200e-02,-0.0084375,-0.000793125,4.92521
1.291300e-02,-0.001875,-0.000339844,4.91052
1.291400e-02,-0.00765625,-0.000512969,4.92928
1.291500e-02,-0.00203125,-0.000121719,4.9399
1.291600e-02,-0.00140625,-0.000402656,4.94646
1.291700e-02,-0.0071875,-4e-05,4.92834
1.291800e-02,0.00421875,-0.000252812,4.91521
1.291900e-02,-0.003125,-0.000363594,4.92709
1.292000e-02,-0.015625,-0.000254844,4.93678
1.292100e-02,-0.0103125,-0.000519844,4.92834
1.292200e-02,-0.005625,-0.000674219,4.91834
1.292300e-02,-0.00953125,-0.000616719,4.93021
1.292400e-02,-0.0009375,-0.00048625,4.91615
1.292500e-02,0.0025,-0.000964219,4.91209
1.292600e-02,0.0078125,-0.000932031,4.93427
1.292700e-02,0.003125,-0.000932813,4.88927
1.292800e-02,-0.00203125,-0.00112906,4.91709
1.292900e-02,0.00328125,-0.000907188,4.92334
1.293000e-02,-0.0021875,-0.00184734,4.91959
1.293100e-02,0.00125,-0.00121281,4.93021
1.293200e-02,-0.00953125,-0.00176281,4.91959
1.293300e-02,-0.005,-0.00153359,4.9274
1.293400e-02,-0.0134375,-0.00189406,4.92771
1.293500e-02,0.000625,-0.00193531,4.92709
1.293600e-02,0.0009375,-0.00203875,4.93209
1.293700e-02,-0.00125,-0.00223078,4.9174
1.293800e-02,-0.00328125,-0.00246719,4.92146
1.293900e-02,-0.00890625,-0.00208109,4.92459
1.294000e-02,-0.00125,-0.00279687,4.93553
1.294100e-02,-0.0114062,-0.00238203,4.94303
1.294200e-02,-0.0009375,-0.00267859,4.92802
1.294300e-02,0.0135937,-0.00282328,4.92521
1.294400e-02,0.00140625,-0.00269719,4.93459
1.294500e-02,-0.005625,-0.00293469,4.90959
1.294600e-02,-0.0101563,-0.00272438,4.93459
1.294700e-02,-0.0053125,-0.0027425,4.93021
1.294800e-02,0.0021875,-0.00278844,4.91334
1.294900e-02,0.00765625,-0.00261297,4.91084
1.295000e-02,-0.00234375,-0.00290891,4.93178
1.295100e-02,0.00515625,-0.00257469,4.94209
1.295200e-02,-0.00109375,-0.00309141,4.92115
1.295300e-02,-0.001875,-0.00244844,4.92771
1.295400e-02,-0.00546875,-0.00235484,4.92146
1.295500e-02,0.0046875,-0.00254906,4.93865
1.295600e-02,-0.000625,-0.00213953,4.91146
1.295700e-02,-0.003125,-0.00198703,4.92521
1.295800e-02,-0.00953125,-0.00223813,4.94271
1.295900e-02,0.0121875,-0.00175688,4.9099
1.296000e-02,-0.0128125,-0.00233031,4.9174
1.296100e-02,0.00328125,-0.00174984,4.89959
1.296200e-02,-0.0034375,-0.00172219,4.91302
1.296300e-02,-0.00671875,-0.00167516,4.94021
1.296400e-02,-0.0171875,-0.00120781,4.93427
1.296500e-02,-0.00015625,-0.00148031,4.92303
1.296600e-02,-0.0121875,-0.00127906,4.93678
1.296700e-02,-0.0114062,-0.00103391,4.93021
1.296800e-02,0.0009375,-0.000995781,4.91834
1.296900e-02,-0.00609375,-0.000810313,4.93084
1.297000e-02,-0.00703125,-0.00117031,4.93834
1.297100e-02,0.00609375,-0.000718281,4.93928
1.297200e-02,0.0003125,-0.00100938,4.94771
1.297300e-02,0.00890625,-0.000369219,4.92365
1.297400e-02,-0.0142188,-0.000567812,4.94303
1.297500e-02,-0.00734375,-0.000832656,4.96896
1.297600e-02,-0.00796875,-0.000325156,4.96678
1.297700e-02,0.0046875,-0.000578125,4.93146
1.297800e-02,-0.0190625,-0.000496719,4.95834
1.297900e-02,-0.00265625,-0.000838906,4.95084
1.298000e-02,-0.00625,-0.000788594,4.95771
1.298100e-02,-0.0140625,-0.000667813,4.94053
1.298200e-02,-0.0040625,-0.000449688,4.95115
1.298300e-02,0.006875,-0.0010425,4.94115
1.298400e-02,-0.0046875,-0.000794844,4.9274
1.298500e-02,-0.0009375,-0.000900156,4.95365
1.298600e-02,-0.0123438,-0.00107938,4.93396
1.298700e-02,-0.0065625,-0.00106188,4.94396
1.298800e-02,-0.00203125,-0.00126938,4.93052
1.298900e-02,-0.00375,-0.00130047,4.97428
1.299000e-02,-0.0135937,-0.0012175,4.95678
1.299100e-02,0.0103125,-0.00160813,4.96115
1.299200e-02,-0.00484375,-0.00119359,4.91615
1.299300e-02,-0.003125,-0.0019975,4.93678
1.299400e-02,-0.005,-0.00160375,4.9224
1.299500e-02,-0.00140625,-0.00168375,4.9149
1.299600e-02,-0.0107813,-0.00205813,4.92271
1.299700e-02,-0.0167188,-0.00175344,4.91896
1.299800e-02,-0.005,-0.00233891,4.9299
1.299900e-02,-0.0003125,-0.00211266,4.92052
1.300000e-02,-0.0090625,-0.00219109,4.92553
1.300100e-02,-0.0165625,-0.00244484,4.92646
1.300200e-02,-0.01625,-0.00200156,4.93521
1.300300e-02,-0.0021875,-0.00259031,4.92178
1.300400e-02,-0.0034375,-0.0025225,4.89709
1.300500e-02,-0.0157813,-0.00266813,4.90959
1.300600e-02,-0.0128125,-0.00258359,4.91209
1.300700e-02,-0.0075,-0.00254594,4.91052
1.300800e-02,-0.00703125,-0.00250063,4.90615
1.300900e-02,-0.0165625,-0.00246141,4.91646
1.301000e-02,-0.00265625,-0.00224172,4.93459
1.301100e-02,-0.00109375,-0.00277297,4.91646
1.301200e-02,-0.0071875,-0.00243328,4.94146
1.301300e-02,-0.0096875,-0.00248016,4.93115
